household_id,state,sector_rural_urban,household_size,food_expenditure,education_expenditure,medical_expenditure,transport_expenditure,rent,fuel_light,clothing,durable_goods,total_monthly_expenditure,mpce
4283,West Bengal,Urban,5,19062,4856,5168,4520,5562,2979,2793,5731,50671,10134.2
4284,Karnataka,Rural,7,4255,2712,2479,1431,2279,750,634,2129,16669,2381.29
4285,Gujarat,Rural,6,4222,1455,1418,1814,3446,861,1141,1363,15720,2620.0
4286,Karnataka,Urban,8,10998,3852,1799,3557,16110,3254,2785,4036,46391,5798.88
4287,Gujarat,Urban,2,7077,1389,2106,2713,8539,1651,543,1698,25716,12858.0
4288,Bihar,Urban,3,18222,3171,3171,3601,15558,2414,3004,2937,52078,17359.33
4289,Tamil Nadu,Urban,2,7892,3522,2441,3180,9183,1216,1441,3037,31912,15956.0
4290,Uttar Pradesh,Urban,5,6827,4838,3099,2491,13873,1542,545,1304,34519,6903.8
4291,West Bengal,Rural,5,5442,1002,682,1552,4,944,978,1268,11872,2374.4
4292,Tamil Nadu,Rural,5,4723,2392,1765,1706,1622,1425,796,993,15422,3084.4
4293,Bihar,Urban,6,10433,2253,3412,3318,7616,2007,814,1459,31312,5218.67
4294,Kerala,Rural,7,5650,3252,2684,1533,736,869,1095,1619,17438,2491.14
4295,Uttar Pradesh,Urban,6,6996,2236,2632,3430,16623,1090,1696,1240,35943,5990.5
4296,Karnataka,Rural,8,7332,2571,2186,1398,803,1365,503,2274,18432,2304.0
4297,Maharashtra,Urban,8,20078,8226,3846,3848,7020,2436,3761,2541,51756,6469.5
4298,Kerala,Rural,2,3206,1164,764,1119,1072,330,539,609,8803,4401.5
4299,Tamil Nadu,Urban,5,14082,6790,4563,3811,6527,2560,2549,4143,45025,9005.0
4300,Uttar Pradesh,Urban,5,9427,2294,1412,1820,3814,2232,1525,2091,24615,4923.0
4301,Tamil Nadu,Urban,7,5866,2417,2744,2628,14337,784,916,1304,30996,4428.0
4302,Kerala,Rural,8,4453,529,604,1181,295,811,545,1456,9874,1234.25
4303,Gujarat,Urban,6,17280,2694,1987,4487,7618,3984,1968,6044,46062,7677.0
4304,Karnataka,Urban,7,7802,3016,1388,1788,17389,1548,1600,947,35478,5068.29
4305,Maharashtra,Urban,6,8013,3740,1392,3216,7278,1820,1278,1806,28543,4757.17
4306,Delhi,Rural,6,2729,584,484,856,2269,320,466,705,8413,1402.17
4307,Gujarat,Urban,6,18039,7737,6011,3900,8125,3413,2251,6253,55729,9288.17
4308,Kerala,Rural,6,8968,2520,1623,1607,2607,1076,1094,2940,22435,3739.17
4309,Maharashtra,Urban,2,11583,6608,2795,3038,17275,3842,1753,1261,48155,24077.5
4310,Bihar,Urban,8,16797,4413,2183,6302,4338,2418,3611,2745,42807,5350.88
4311,Bihar,Rural,6,3999,1215,1121,993,3882,751,320,375,12656,2109.33
4312,Tamil Nadu,Urban,2,17131,5477,5880,3638,3057,4751,2350,7294,49578,24789.0
4313,Karnataka,Rural,2,6559,918,853,1845,2035,907,948,1304,15369,7684.5
4314,Delhi,Urban,2,10677,2026,4268,3056,6321,2354,1240,2968,32910,16455.0
4315,Kerala,Urban,8,10194,3909,2542,1868,12951,2490,1730,1627,37311,4663.88
4316,Tamil Nadu,Rural,3,2554,988,506,307,2923,309,450,833,8870,2956.67
4317,Kerala,Rural,7,7135,1532,1599,2045,152,873,585,1212,15133,2161.86
4318,Kerala,Urban,4,18823,3695,2758,6045,14820,5402,3898,6821,62262,15565.5
4319,Kerala,Urban,8,14805,9130,5869,6566,5239,2559,4012,7562,55742,6967.75
4320,Rajasthan,Rural,8,5141,1816,1941,1395,2572,1209,281,586,14941,1867.62
4321,Delhi,Rural,6,3911,1704,1377,1379,60,611,1018,1360,11420,1903.33
4322,Karnataka,Rural,5,5979,1606,2330,2543,3127,845,364,958,17752,3550.4
4323,Maharashtra,Urban,2,14607,5696,3968,6179,13461,1854,2807,4767,53339,26669.5
4324,Tamil Nadu,Urban,5,13235,5385,1684,3213,10152,1697,1933,4240,41539,8307.8
4325,Uttar Pradesh,Rural,2,8422,2919,2649,1169,2084,898,1370,695,20206,10103.0
4326,Tamil Nadu,Urban,3,20077,5391,1993,3517,17768,4916,2179,5136,60977,20325.67
4327,Bihar,Rural,2,2456,689,516,1056,2654,498,191,332,8392,4196.0
4328,Delhi,Rural,7,7770,2803,2370,1411,2497,1009,961,1437,20258,2894.0
4329,Uttar Pradesh,Urban,8,6236,1745,2731,1562,6844,1106,696,892,21812,2726.5
4330,Karnataka,Urban,8,7855,2964,1490,1446,16191,2113,1322,849,34230,4278.75
4331,Bihar,Urban,2,10021,2201,3348,1362,11227,1119,1342,737,31357,15678.5
4332,Bihar,Rural,6,6906,1677,2167,1461,183,1143,620,1735,15892,2648.67
4333,Rajasthan,Rural,5,1854,636,858,500,982,410,526,756,6522,1304.4
4334,Delhi,Urban,6,14284,7207,4374,7476,10309,2663,2971,6911,56195,9365.83
4335,Maharashtra,Urban,3,8983,3693,1520,1364,10397,1095,957,1388,29397,9799.0
4336,Uttar Pradesh,Rural,6,5293,750,1407,1699,264,1315,738,1707,13173,2195.5
4337,West Bengal,Rural,7,2439,788,845,530,1256,595,404,500,7357,1051.0
4338,Bihar,Rural,5,2579,804,464,997,2342,635,354,364,8539,1707.8
4339,Gujarat,Urban,5,13919,2740,2231,5635,3115,1804,2604,5424,37472,7494.4
4340,Rajasthan,Rural,7,5063,1810,2133,1031,1473,1248,1237,596,14591,2084.43
4341,Bihar,Rural,7,2191,788,364,722,3245,595,637,1041,9583,1369.0
4342,Uttar Pradesh,Urban,4,5881,1868,1536,966,4459,1105,460,1279,17554,4388.5
4343,Karnataka,Rural,8,3203,1186,898,1084,1368,316,428,965,9448,1181.0
4344,Maharashtra,Urban,6,8343,2141,2505,2399,10559,1322,961,1558,29788,4964.67
4345,Delhi,Urban,3,16372,4612,2946,3295,15789,3521,2416,4206,53157,17719.0
4346,Tamil Nadu,Rural,3,1990,713,506,762,1174,320,482,314,6261,2087.0
4347,West Bengal,Urban,6,14310,3349,4242,5493,15265,3207,1908,1903,49677,8279.5
4348,Uttar Pradesh,Rural,2,5326,1009,1180,2874,2023,1489,1400,1708,17009,8504.5
4349,Tamil Nadu,Rural,8,2794,1524,627,787,702,734,625,1162,8955,1119.38
4350,Gujarat,Urban,6,18614,9350,2824,5365,4270,3922,1134,4219,49698,8283.0
4351,Gujarat,Urban,7,11855,4679,4019,3721,14116,2657,1930,3005,45982,6568.86
4352,Delhi,Rural,8,3050,1168,658,1167,2247,961,665,1018,10934,1366.75
4353,Maharashtra,Rural,7,2803,1462,734,919,2456,806,432,509,10121,1445.86
4354,West Bengal,Urban,3,8625,3164,1975,1299,7457,2235,712,2768,28235,9411.67
4355,Delhi,Urban,6,10334,3748,3308,2669,12557,1243,1195,2851,37905,6317.5
4356,Uttar Pradesh,Rural,3,8185,3372,1044,1846,1477,1476,1111,3012,21523,7174.33
4357,Uttar Pradesh,Rural,5,5444,1382,1671,1729,2275,774,914,935,15124,3024.8
4358,Delhi,Urban,2,6806,1136,989,1821,16848,1395,562,612,30169,15084.5
4359,Rajasthan,Urban,5,16493,7784,3571,6095,15932,3874,1791,3306,58846,11769.2
4360,Maharashtra,Urban,5,13790,4910,2991,2037,15522,1410,1461,1380,43501,8700.2
4361,Uttar Pradesh,Urban,6,13512,6495,5828,5660,11144,2923,1059,3157,49778,8296.33
4362,Gujarat,Rural,4,4080,1243,1062,748,3162,437,635,1323,12690,3172.5
4363,Delhi,Rural,8,5040,1975,2536,1851,2087,1183,1005,806,16483,2060.38
4364,Kerala,Rural,6,8202,2160,2927,1361,940,1049,1065,2960,20664,3444.0
4365,West Bengal,Urban,6,22030,6263,5567,5432,6700,4384,1832,6271,58479,9746.5
4366,Tamil Nadu,Rural,2,2577,427,928,370,1228,529,264,752,7075,3537.5
4367,Uttar Pradesh,Urban,8,6610,4543,2702,1998,7265,2063,1591,3101,29873,3734.12
4368,Rajasthan,Rural,6,2857,1090,523,655,3756,396,638,528,10443,1740.5
4369,Maharashtra,Urban,5,13184,7855,2580,2850,14396,1968,2038,6947,51818,10363.6
4370,West Bengal,Urban,2,5261,2678,1076,1676,5403,709,1245,867,18915,9457.5
4371,Karnataka,Rural,6,4062,982,1625,722,1741,484,337,585,10538,1756.33
4372,Tamil Nadu,Urban,5,16323,2677,2298,3166,7354,3521,3135,4813,43287,8657.4
4373,Bihar,Rural,3,3307,1502,1281,1202,2759,603,845,1458,12957,4319.0
4374,Bihar,Rural,2,5387,1720,664,1180,1680,1266,633,927,13457,6728.5
4375,Rajasthan,Urban,2,6522,2230,885,1721,9080,1404,484,890,23216,11608.0
4376,Delhi,Urban,6,5372,2536,1364,904,9987,1288,993,2104,24548,4091.33
4377,Tamil Nadu,Rural,3,2913,415,798,521,3881,450,144,465,9587,3195.67
4378,Bihar,Rural,2,6567,2461,2278,2177,2725,874,598,1445,19125,9562.5
4379,Uttar Pradesh,Urban,7,6403,3058,2138,1409,8800,909,1250,2443,26410,3772.86
4380,Delhi,Urban,5,17964,8202,3924,7809,11798,5213,2921,5815,63646,12729.2
4381,Maharashtra,Rural,2,5340,3280,2304,1052,1558,1405,781,2463,18183,9091.5
4382,Tamil Nadu,Urban,8,16769,3879,5871,6183,3013,5376,3266,4990,49347,6168.38
4383,Gujarat,Urban,5,18500,6071,3433,2528,12335,2923,2109,4034,51933,10386.6
4384,Gujarat,Urban,4,10535,1865,2855,2360,9105,2377,2549,1593,33239,8309.75
4385,Bihar,Urban,3,15977,4052,4940,3734,15336,4048,2545,1469,52101,17367.0
4386,Bihar,Rural,8,2827,680,1102,1278,3384,514,676,1174,11635,1454.38
4387,Karnataka,Rural,3,4063,983,858,716,2034,646,266,1013,10579,3526.33
4388,Rajasthan,Rural,2,3775,2053,712,1761,3981,738,887,1772,15679,7839.5
4389,Tamil Nadu,Rural,3,3773,2112,2004,962,1128,1394,818,648,12839,4279.67
4390,Gujarat,Rural,3,2565,507,658,790,3607,606,358,636,9727,3242.33
4391,Tamil Nadu,Rural,7,3590,504,514,770,2221,521,527,346,8993,1284.71
4392,Delhi,Urban,2,7093,2376,3634,3146,3213,1822,1264,2345,24893,12446.5
4393,Rajasthan,Urban,7,8404,4205,2930,1579,7612,1622,913,3636,30901,4414.43
4394,Tamil Nadu,Rural,7,2508,538,298,404,891,386,277,882,6184,883.43
4395,Maharashtra,Rural,7,1982,1018,757,678,479,714,382,1020,7030,1004.29
4396,Bihar,Rural,7,5337,2621,2818,1422,788,1130,844,1675,16635,2376.43
4397,Delhi,Rural,2,4041,1858,630,803,3937,1032,902,692,13895,6947.5
4398,Uttar Pradesh,Urban,8,14863,6659,7584,7556,13664,4148,4404,2353,61231,7653.88
4399,Uttar Pradesh,Urban,2,15004,5834,2400,4265,11408,2760,2553,1816,46040,23020.0
4400,Uttar Pradesh,Urban,4,3904,2657,1736,1656,6448,836,903,2178,20318,5079.5
4401,Bihar,Urban,4,11163,2729,2405,2342,16994,1780,1742,947,40102,10025.5
4402,Karnataka,Urban,7,22018,2932,2388,6735,4432,5308,3208,6490,53511,7644.43
4403,Kerala,Urban,8,16179,6374,3283,2657,15961,3466,2316,1148,51384,6423.0
4404,West Bengal,Urban,7,17778,3655,3238,4215,10563,2776,3370,4449,50044,7149.14
4405,Kerala,Rural,7,3097,1708,624,1163,789,1079,501,852,9813,1401.86
4406,West Bengal,Rural,7,5649,2694,2016,1419,1313,1205,423,1490,16209,2315.57
4407,Bihar,Rural,7,6707,1575,758,1747,416,626,691,1201,13721,1960.14
4408,Bihar,Urban,4,17459,7748,4433,7376,8682,3877,1451,1521,52547,13136.75
4409,Bihar,Urban,6,14360,4881,4144,2760,13535,2336,2944,5698,50658,8443.0
4410,Gujarat,Urban,6,13535,6497,3767,2657,12494,2338,2223,3243,46754,7792.33
4411,Tamil Nadu,Urban,5,5141,2360,2257,1316,16678,918,573,750,29993,5998.6
4412,West Bengal,Rural,6,5169,2159,877,793,3386,825,271,1713,15193,2532.17
4413,Delhi,Urban,7,12478,6378,6833,7069,4509,4681,1938,2784,46670,6667.14
4414,Kerala,Rural,5,5314,1424,952,1618,3450,863,599,1481,15701,3140.2
4415,West Bengal,Urban,2,14268,3155,3126,3714,6991,2039,2568,5412,41273,20636.5
4416,Karnataka,Urban,5,13548,3470,4425,4907,4222,2892,1854,3911,39229,7845.8
4417,Rajasthan,Rural,3,8380,2873,1176,1131,2638,1336,1490,2470,21494,7164.67
4418,West Bengal,Urban,3,25251,7487,5581,6466,12523,5581,3333,3519,69741,23247.0
4419,Maharashtra,Urban,6,6298,2611,2025,1000,16490,1500,798,2567,33289,5548.17
4420,Uttar Pradesh,Rural,2,2574,1297,1209,769,2280,375,215,656,9375,4687.5
4421,Uttar Pradesh,Urban,6,19938,3655,2897,5388,10577,2677,3057,4340,52529,8754.83
4422,Rajasthan,Rural,3,3071,572,695,474,1999,446,252,692,8201,2733.67
4423,Tamil Nadu,Rural,6,4381,1547,553,1595,1973,929,625,958,12561,2093.5
4424,Rajasthan,Rural,4,2496,745,894,565,3949,456,414,229,9748,2437.0
4425,Karnataka,Rural,4,6411,1888,1798,1757,1897,1573,555,2269,18148,4537.0
4426,Kerala,Urban,6,8266,1489,2474,1861,10152,1654,1135,2269,29300,4883.33
4427,Kerala,Rural,6,5369,2288,999,1557,1925,1323,1065,954,15480,2580.0
4428,Karnataka,Rural,5,2768,1011,896,610,2413,535,262,944,9439,1887.8
4429,Rajasthan,Urban,4,15094,5579,4928,2934,14815,3475,2935,7399,57159,14289.75
4430,Gujarat,Rural,8,5957,1249,597,1021,1615,980,596,1639,13654,1706.75
4431,Uttar Pradesh,Urban,8,10909,5559,3176,4741,3139,1933,2266,1268,32991,4123.88
4432,Uttar Pradesh,Urban,7,19737,8739,2430,3903,6174,3480,1510,2199,48172,6881.71
4433,Uttar Pradesh,Rural,6,6624,2220,948,1839,2906,1064,693,2096,18390,3065.0
4434,Bihar,Urban,3,18513,6701,3189,3466,4185,1891,1008,4824,43777,14592.33
4435,Gujarat,Rural,8,3316,1030,788,614,2084,434,488,1484,10238,1279.75
4436,Maharashtra,Urban,3,22799,6330,3237,6409,3574,5154,1146,3256,51905,17301.67
4437,Delhi,Urban,2,4129,1605,630,915,12817,1478,1040,1706,24320,12160.0
4438,Bihar,Rural,8,2395,1029,456,811,1675,585,339,511,7801,975.12
4439,Gujarat,Rural,7,5275,2562,2340,2245,118,1203,1440,1537,16720,2388.57
4440,Gujarat,Urban,4,14387,4017,2980,3854,8532,1658,1583,2167,39178,9794.5
4441,Gujarat,Urban,6,18523,7528,2958,5893,8715,2857,2658,6080,55212,9202.0
4442,Bihar,Rural,4,7205,2483,2200,1391,2830,1452,994,1497,20052,5013.0
4443,Karnataka,Rural,4,5424,2053,2136,866,116,704,727,1581,13607,3401.75
4444,Karnataka,Urban,4,7116,1592,2613,1058,5884,1662,817,2494,23236,5809.0
4445,Kerala,Rural,5,2558,503,936,373,2741,390,136,447,8084,1616.8
4446,Karnataka,Rural,7,3565,745,1713,1624,3564,1204,811,1609,14835,2119.29
4447,Tamil Nadu,Rural,2,5663,1696,1635,1127,1901,596,309,2036,14963,7481.5
4448,Maharashtra,Rural,5,2413,761,542,1056,2557,692,202,926,9149,1829.8
4449,Tamil Nadu,Rural,7,5001,1366,1055,2693,2489,1532,836,2408,17380,2482.86
4450,Delhi,Rural,2,6112,2589,1873,2342,2088,1515,538,992,18049,9024.5
4451,Karnataka,Urban,8,14782,7744,6801,6078,11874,2496,2739,4671,57185,7148.12
4452,Tamil Nadu,Urban,8,12017,4872,6507,2829,11381,3245,1772,3336,45959,5744.88
4453,Rajasthan,Rural,3,6583,2032,2175,2517,3332,1677,1153,1514,20983,6994.33
4454,Delhi,Urban,3,6816,1956,1214,2528,13156,1175,1594,1726,30165,10055.0
4455,Tamil Nadu,Urban,3,11994,3586,1228,2180,3383,2495,1493,1726,28085,9361.67
4456,Rajasthan,Urban,2,10485,3119,3221,4447,6176,3516,1096,4246,36306,18153.0
4457,West Bengal,Rural,2,6617,1535,2872,1196,3472,1872,1164,1045,19773,9886.5
4458,Rajasthan,Rural,2,2316,1148,448,1079,583,788,443,1209,8014,4007.0
4459,Delhi,Rural,4,3660,709,1443,1359,1355,780,669,381,10356,2589.0
4460,Maharashtra,Rural,2,6858,1811,1048,2393,3282,692,895,1255,18234,9117.0
4461,Gujarat,Rural,7,2430,1156,352,435,1966,574,439,526,7878,1125.43
4462,Kerala,Urban,4,18628,8548,4603,6298,4164,2686,3218,5283,53428,13357.0
4463,Gujarat,Urban,3,12291,4601,4772,5005,13421,3526,2233,5324,51173,17057.67
4464,Tamil Nadu,Rural,6,2909,541,847,423,181,312,339,452,6004,1000.67
4465,Rajasthan,Urban,5,17163,5686,2259,4332,14808,1550,1841,3592,51231,10246.2
4466,Gujarat,Urban,5,23105,7181,7060,3306,14019,4520,3532,2473,65196,13039.2
4467,Uttar Pradesh,Rural,8,6520,1423,1812,1911,878,925,892,629,14990,1873.75
4468,Gujarat,Urban,7,24268,9740,4763,7577,17807,4107,2750,4320,75332,10761.71
4469,Rajasthan,Urban,5,5519,2212,2351,3010,5251,1638,1514,945,22440,4488.0
4470,West Bengal,Urban,2,9454,4016,4708,2237,8486,1806,2596,4473,37776,18888.0
4471,Gujarat,Urban,3,19570,8102,4488,3943,13542,4844,1286,6834,62609,20869.67
4472,Tamil Nadu,Rural,5,6827,1322,1946,1412,3769,998,1143,2193,19610,3922.0
4473,Tamil Nadu,Urban,8,4836,1118,1027,1846,6512,948,928,1390,18605,2325.62
4474,Maharashtra,Rural,8,6757,1973,1800,2055,1574,1384,381,1535,17459,2182.38
4475,West Bengal,Rural,6,6701,3268,1207,2993,2214,1271,1009,2997,21660,3610.0
4476,Tamil Nadu,Urban,3,6247,2463,1044,2457,5356,765,359,1228,19919,6639.67
4477,Tamil Nadu,Urban,2,17688,5452,3034,5941,16960,3767,1159,4403,58404,29202.0
4478,Kerala,Rural,4,2804,709,1019,462,1159,733,544,917,8347,2086.75
4479,Bihar,Rural,4,6128,3111,872,2336,3880,1759,1152,1040,20278,5069.5
4480,Tamil Nadu,Rural,2,4969,2883,947,2748,2934,1281,1260,867,17889,8944.5
4481,West Bengal,Urban,8,12477,3033,4473,6160,13252,2730,3096,5876,51097,6387.12
4482,Kerala,Rural,8,2295,993,833,755,1976,320,182,873,8227,1028.38
4483,Karnataka,Urban,4,14950,5804,4810,3200,4667,1921,1623,3802,40777,10194.25
4484,Uttar Pradesh,Rural,5,4118,1411,1154,1567,365,1002,703,1425,11745,2349.0
4485,Tamil Nadu,Rural,4,4187,1151,1143,1062,2927,446,465,319,11700,2925.0
4486,Rajasthan,Urban,7,6120,2848,1322,2531,7028,1665,1146,2179,24839,3548.43
4487,Kerala,Rural,3,4807,930,844,1800,2859,936,475,1898,14549,4849.67
4488,Kerala,Urban,7,10243,4351,4665,4587,4257,2072,2646,1588,34409,4915.57
4489,Kerala,Urban,5,18451,3367,3986,3021,8218,1814,3219,5481,47557,9511.4
4490,Kerala,Rural,4,3541,1262,1345,653,3688,687,795,903,12874,3218.5
4491,Tamil Nadu,Rural,3,2529,527,278,656,2856,258,450,686,8240,2746.67
4492,Uttar Pradesh,Rural,6,4424,1671,486,593,408,774,508,665,9529,1588.17
4493,Uttar Pradesh,Rural,5,2401,729,893,1086,1290,804,518,673,8394,1678.8
4494,West Bengal,Urban,2,7182,2223,683,2000,11706,1399,878,2142,28213,14106.5
4495,Uttar Pradesh,Rural,7,7256,3508,932,1456,1687,1016,1538,2628,20021,2860.14
4496,Karnataka,Urban,6,4924,2294,1884,2067,14909,1344,1026,943,29391,4898.5
4497,Gujarat,Rural,6,6321,1581,1114,2672,1830,1068,1150,1309,17045,2840.83
4498,Bihar,Urban,4,15934,4124,2375,2574,8425,3019,3500,2650,42601,10650.25
4499,Gujarat,Urban,3,7623,2413,1948,1681,11458,1449,498,2078,29148,9716.0
4500,Bihar,Rural,4,6306,2232,2220,1732,3248,1162,660,803,18363,4590.75
4501,Delhi,Rural,5,4823,1753,1168,1011,45,793,687,1113,11393,2278.6
4502,Tamil Nadu,Urban,6,20139,6346,6779,5800,4674,3552,1466,2396,51152,8525.33
4503,West Bengal,Urban,7,17550,6251,4558,2757,15261,3712,1390,4764,56243,8034.71
4504,Maharashtra,Rural,4,9145,3169,1738,1222,3857,861,891,2400,23283,5820.75
4505,Tamil Nadu,Rural,5,2925,1410,963,1135,1055,437,504,816,9245,1849.0
4506,Rajasthan,Rural,5,3621,868,711,1074,406,1036,349,714,8779,1755.8
4507,Delhi,Rural,8,6476,2128,2367,954,1414,1676,453,2561,18029,2253.62
4508,Bihar,Urban,4,20146,5276,5116,6202,3950,4010,1269,7930,53899,13474.75
4509,Rajasthan,Urban,2,10141,2075,3862,2379,13101,2848,2372,5042,41820,20910.0
4510,Maharashtra,Urban,6,21825,7053,7654,6880,5194,2459,2613,7167,60845,10140.83
4511,Kerala,Rural,5,7249,1442,2997,3125,509,1534,460,2792,20108,4021.6
4512,Karnataka,Urban,4,15747,4123,7241,3300,5842,3911,2667,6690,49521,12380.25
4513,Gujarat,Urban,4,14435,7888,6636,6104,10521,3718,2877,3928,56107,14026.75
4514,Kerala,Urban,8,14652,4310,7937,4542,9977,3052,2464,3530,50464,6308.0
4515,Gujarat,Rural,8,2012,916,348,370,3110,626,447,750,8579,1072.38
4516,Bihar,Urban,4,16769,8920,6036,3787,15458,4540,1192,4144,60846,15211.5
4517,Rajasthan,Urban,7,15749,5439,1795,2637,16861,2526,752,3788,49547,7078.14
4518,Maharashtra,Urban,5,11483,3688,1282,3398,10262,2091,1753,1917,35874,7174.8
4519,Kerala,Rural,5,4826,1994,1219,1566,3385,1454,762,2173,17379,3475.8
4520,Gujarat,Rural,7,2512,914,973,500,2977,652,536,287,9351,1335.86
4521,Kerala,Rural,2,9264,2118,2276,2208,445,1107,1262,745,19425,9712.5
4522,Delhi,Urban,7,6761,1404,1685,2686,13849,862,539,2682,30468,4352.57
4523,Uttar Pradesh,Rural,8,8328,2220,1131,2722,772,1771,417,1947,19308,2413.5
4524,Kerala,Rural,7,2652,859,597,435,410,702,218,758,6631,947.29
4525,Bihar,Rural,2,5072,2299,1219,1770,3517,813,551,2023,17264,8632.0
4526,West Bengal,Urban,8,25878,4528,7504,4330,16654,2594,1315,8384,71187,8898.38
4527,Gujarat,Rural,6,2851,1062,838,806,2561,391,545,536,9590,1598.33
4528,Maharashtra,Urban,7,14451,4170,4023,3061,7595,3141,2529,2777,41747,5963.86
4529,Delhi,Rural,3,7333,2759,2805,2614,1720,1377,914,2145,21667,7222.33
4530,Rajasthan,Rural,6,3200,506,379,779,266,670,213,835,6848,1141.33
4531,Delhi,Rural,4,4200,1160,2076,1235,2273,1477,339,1333,14093,3523.25
4532,Kerala,Urban,2,8521,2231,4337,4054,13141,2642,1202,2947,39075,19537.5
4533,Karnataka,Urban,7,8182,3108,1248,1536,10221,1304,550,2693,28842,4120.29
4534,Bihar,Rural,4,4225,650,724,1093,3039,934,772,389,11826,2956.5
4535,West Bengal,Rural,3,4711,1265,787,1030,3674,641,877,2194,15179,5059.67
4536,Uttar Pradesh,Rural,8,3943,1384,1204,1025,564,798,369,495,9782,1222.75
4537,Gujarat,Rural,6,2612,725,886,873,551,590,288,1186,7711,1285.17
4538,Tamil Nadu,Rural,8,4649,2148,2002,899,971,674,856,1607,13806,1725.75
4539,Maharashtra,Rural,2,4714,1759,1173,1276,908,1001,585,767,12183,6091.5
4540,Uttar Pradesh,Rural,8,6262,1734,2250,1123,989,731,641,2122,15852,1981.5
4541,Rajasthan,Rural,8,5077,1779,825,1849,312,1106,512,806,12266,1533.25
4542,Bihar,Urban,7,20045,7644,6050,6191,11178,3557,1089,6063,61817,8831.0
4543,Karnataka,Rural,6,3387,1794,577,1358,1170,489,245,1531,10551,1758.5
4544,Tamil Nadu,Urban,7,14508,7479,6450,4618,10629,3368,3225,8015,58292,8327.43
4545,Rajasthan,Rural,6,6379,3264,2665,2352,1680,1446,1582,2289,21657,3609.5
4546,Rajasthan,Rural,6,4114,935,1265,1399,3877,1235,390,1539,14754,2459.0
4547,Uttar Pradesh,Urban,4,12115,1971,4263,2117,5168,2035,1924,1167,30760,7690.0
4548,Kerala,Rural,2,6103,1778,1132,902,2433,1124,592,2217,16281,8140.5
4549,Gujarat,Rural,6,5260,1323,668,2220,3769,779,1176,1652,16847,2807.83
4550,Kerala,Rural,2,1687,754,612,482,1562,461,281,769,6608,3304.0
4551,Gujarat,Rural,5,5428,1878,1231,1379,3397,1471,511,683,15978,3195.6
4552,Uttar Pradesh,Urban,2,17301,6709,5331,3622,15369,3554,2264,2145,56295,28147.5
4553,West Bengal,Urban,7,21718,10532,5227,7948,16313,5276,4410,8794,80218,11459.71
4554,Tamil Nadu,Urban,2,6504,1151,1970,1997,4098,925,1388,1313,19346,9673.0
4555,Karnataka,Urban,4,7093,1791,1947,1225,15690,1767,1208,2222,32943,8235.75
4556,Uttar Pradesh,Rural,8,4383,2381,1348,1318,779,698,1254,2275,14436,1804.5
4557,Rajasthan,Rural,6,3775,2040,980,717,1994,640,529,1190,11865,1977.5
4558,Maharashtra,Urban,7,19623,9875,5342,2993,14312,3104,4171,8087,67507,9643.86
4559,Tamil Nadu,Urban,7,6508,960,2200,1008,4599,750,778,1226,18029,2575.57
4560,West Bengal,Rural,8,3639,575,450,1142,1273,608,364,747,8798,1099.75
4561,Maharashtra,Rural,5,2644,554,580,480,790,515,460,859,6882,1376.4
4562,Kerala,Urban,8,6068,1072,831,1160,14657,1874,1271,1487,28420,3552.5
4563,Delhi,Urban,5,9813,2369,4215,2804,16710,2611,1669,3696,43887,8777.4
4564,Uttar Pradesh,Urban,3,10492,2397,5749,2393,13306,3141,2513,1457,41448,13816.0
4565,West Bengal,Rural,6,3184,1315,856,1139,769,343,534,418,8558,1426.33
4566,Bihar,Rural,4,3233,1277,559,1454,764,1184,723,765,9959,2489.75
4567,Uttar Pradesh,Urban,7,13574,2719,6012,6011,9995,3338,1029,5489,48167,6881.0
4568,Delhi,Rural,3,4756,1357,822,865,713,1295,591,795,11194,3731.33
4569,Bihar,Rural,5,2339,997,839,1021,2522,419,373,1135,9645,1929.0
4570,Tamil Nadu,Rural,2,4421,1001,1464,1423,1535,895,735,1231,12705,6352.5
4571,West Bengal,Rural,3,2768,1063,689,502,726,272,131,253,6404,2134.67
4572,Maharashtra,Rural,4,2358,953,1080,1125,349,625,628,947,8065,2016.25
4573,Tamil Nadu,Rural,7,6558,3026,1361,2548,3585,1180,1145,2197,21600,3085.71
4574,Tamil Nadu,Urban,3,15953,2614,4237,2566,13614,2630,2673,3472,47759,15919.67
4575,Uttar Pradesh,Urban,4,5601,1787,1990,2353,17966,1325,517,1788,33327,8331.75
4576,Karnataka,Rural,4,5410,1403,1087,1141,2374,1414,1298,1279,15406,3851.5
4577,West Bengal,Urban,2,7792,1233,1059,1521,3506,1256,1365,2509,20241,10120.5
4578,West Bengal,Urban,3,19465,5434,4532,3371,3261,3469,1952,4901,46385,15461.67
4579,Bihar,Urban,5,14502,2630,4582,5715,17160,2113,1054,1461,49217,9843.4
4580,Delhi,Rural,2,4687,730,877,1029,762,481,441,456,9463,4731.5
4581,Maharashtra,Rural,5,4001,1528,953,825,3756,546,272,889,12770,2554.0
